ID,Date_start_contract,Date_last_renewal,Date_next_renewal,Date_birth,Date_driving_licence,Distribution_channel,Seniority,Policies_in_force,Max_policies,Max_products,Lapse,Date_lapse,Payment,Premium,Cost_claims_year,N_claims_year,N_claims_history,R_Claims_history,Type_risk,Area,Second_driver,Year_matriculation,Power,Cylinder_capacity,Value_vehicle,N_doors,Type_fuel,Length,Weight,bodily_injuries,property_damage,injury_claim,property_claim,vehicle_claim,total_claim_amount,policy_annual_premium,policy_deductable,umbrella_limit,authorities_contacted,witnesses,police_report_available,policy_number,auto_make,auto_model,auto_year
260,11/28/2017,11/28/2017,11/28/2018,12/7/1955,12/31/1995,0,8,3,3,1,1,,1,438.56,1349.99,2,7,1.99,3,1,0,2003,100,1896,13716.3,5,P,3.815,1050,0,?,5780,5780,52020,63580,1237.88,500,0,Police,0,?,445289,Mercedes,ML350,1997
260,11/28/2017,11/28/2018,11/28/2019,12/7/1955,12/31/1995,0,8,3,3,1,0,,1,482.43,0,0,7,1.99,3,1,0,2003,100,1896,13716.3,5,P,3.815,1050,1,YES,13340,6670,53360,73370,1525.86,1000,0,Other,1,YES,599262,Saab,95,2013
261,11/22/2016,11/22/2016,11/22/2017,4/1/1956,3/1/1975,1,3,2,2,1,0,,1,320.03,332.14,2,2,0.99,2,0,0,1997,86,1896,20436.88,2,D,4.89,1665,2,?,7890,23670,55230,86790,854.58,500,0,Police,3,YES,357949,Honda,CRV,2003
261,11/22/2016,11/22/2017,11/22/2018,4/1/1956,3/1/1975,1,3,1,2,1,0,,1,321.63,105.78,1,2,0.99,2,0,0,1997,86,1896,20436.88,2,D,4.89,1665,0,NO,9960,4980,34860,49800,770.76,1000,0,Police,2,?,493161,Mercedes,ML350,2015
261,11/22/2016,11/22/2018,11/22/2019,4/1/1956,3/1/1975,1,3,1,2,1,0,,1,324.85,0,0,2,0.99,2,0,0,1997,86,1896,20436.88,2,D,4.89,1665,1,YES,7040,14080,56320,77440,1132.74,2000,0,Other,1,NO,320251,Nissan,Ultima,2005
262,8/10/2018,8/10/2018,8/10/2019,6/22/1957,6/1/1976,0,1,2,2,1,0,,0,324.27,0,0,0,0,3,0,0,2018,116,999,24658.97,5,P,4.234,1270,1,?,8580,0,34320,42900,1173.37,500,8000000,Other,0,?,231127,Accura,TL,1999
263,7/14/2015,7/14/2016,7/14/2017,7/18/1957,11/3/1987,0,4,3,6,1,1,7/14/2017,1,268.42,114.38,7,8,1.5,3,0,1,1999,61,1998,21305.88,5,D,,1490,1,YES,11960,5980,35880,53820,1188.28,2000,6000000,Fire,0,NO,766193,Ford,F150,2015
263,7/14/2015,7/14/2017,7/14/2018,7/18/1957,11/3/1987,0,4,6,6,1,3,7/14/2017,1,254.09,182.16,3,8,1.5,3,0,1,1999,61,1998,21305.88,5,D,,1490,2,NO,12740,6370,38220,57330,876.88,1000,6000000,Police,1,NO,555374,Jeep,Grand Cherokee,1998
264,1/13/2017,1/13/2017,1/13/2018,7/18/1957,11/3/1987,0,4,6,6,1,2,7/13/2017,1,274.45,89.66,5,8,2.02,2,0,0,1999,61,1870,12020.24,5,D,,960,2,NO,5930,5930,41510,53370,1143.95,1000,0,Police,1,?,491484,Nissan,Ultima,2011
265,12/7/2017,12/7/2017,12/7/2018,7/18/1957,11/3/1987,0,4,6,6,1,2,,1,231.91,201.23,2,8,2.04,2,0,0,1999,61,1868,14751,5,D,4.108,1191,2,NO,9680,14520,38720,62920,1409.06,2000,0,Police,2,YES,925128,Accura,MDX,2005
266,6/29/2012,6/29/2016,6/29/2017,1/25/1958,10/1/1984,1,7,1,1,1,0,6/29/2018,1,336.21,90.48,1,1,0.17,2,0,0,2002,85,1997,20300,5,D,4.749,1755,0,?,6160,12320,43120,61600,1070.63,1000,0,Fire,1,NO,265093,Honda,CRV,2003
266,6/29/2012,6/29/2017,6/29/2018,1/25/1958,10/1/1984,1,7,1,1,1,0,6/29/2018,1,339.56,0,0,1,0.17,2,0,0,2002,85,1997,20300,5,D,4.749,1755,2,YES,6180,12360,55620,74160,916.13,2000,0,Police,0,NO,267808,Mercedes,E400,2002
266,6/29/2012,6/29/2018,6/29/2019,1/25/1958,10/1/1984,1,7,1,1,1,1,6/29/2018,1,341.26,0,0,1,0.17,2,0,0,2002,85,1997,20300,5,D,4.749,1755,2,NO,8900,8900,62300,80100,1191.5,500,0,Police,0,?,116735,Audi,A3,2015
267,2/10/2015,2/10/2016,2/10/2017,1/22/1959,8/27/1996,1,2,1,1,1,1,2/10/2016,1,357.43,0,0,0,0,3,0,0,2014,70,1198,15517.07,5,P,4.061,974,2,?,820,820,4920,6560,1474.66,1000,0,Police,3,NO,963680,Volkswagen,Jetta,2003
268,3/30/2017,3/30/2017,3/30/2018,8/6/1959,12/14/1990,0,2,1,1,1,0,,0,120.19,49.95,1,1,0.6,1,1,0,2012,12,124,2699,0,P,,135,2,?,11760,5880,41160,58800,1193.45,1000,0,Ambulance,1,YES,445694,Nissan,Pathfinder,1997
268,3/30/2017,3/30/2018,3/30/2019,8/6/1959,12/14/1990,0,2,1,1,1,0,,0,119.98,0,0,1,0.6,1,1,0,2012,12,124,2699,0,P,,135,0,?,11940,5970,35820,53730,1437.53,1000,0,Ambulance,2,NO,215534,Dodge,RAM,2013
269,6/6/2014,6/6/2016,6/6/2017,12/1/1957,9/1/1979,1,4,1,2,1,1,6/6/2016,0,147.61,0,0,0,0,1,0,0,2005,5,49,1599,0,P,,81,0,NO,5050,10100,45450,60600,1304.83,2000,0,Ambulance,0,NO,232854,Honda,Civic,2001
270,10/25/2013,10/25/2016,10/25/2017,4/22/1960,12/15/1978,1,6,1,1,1,0,,0,431.57,0,0,0,0,2,1,0,2000,125,2799,28070,2,D,6.919,2068,0,?,6500,3250,26000,35750,1168.8,1000,0,Other,3,YES,168260,Mercedes,E400,2001
270,10/25/2013,10/25/2017,10/25/2018,4/22/1960,12/15/1978,1,6,1,1,1,0,,0,403.06,0,0,0,0,2,1,0,2000,125,2799,28070,2,D,6.919,2068,1,?,3570,7140,32130,42840,1164.97,1000,0,Ambulance,2,YES,538955,Chevrolet,Silverado,2004
270,10/25/2013,10/25/2018,10/25/2019,4/22/1960,12/15/1978,1,6,1,1,1,0,,0,373.5,0,0,0,0,2,1,0,2000,125,2799,28070,2,D,6.919,2068,1,?,14660,14660,58640,87960,1232.72,1000,0,Fire,0,NO,243226,Jeep,Wrangler,1999
271,12/5/2016,12/5/2016,12/5/2017,3/9/1960,7/1/1979,1,2,1,1,1,0,12/5/2017,0,595.19,0,0,0,0,3,1,1,2010,150,1798,31800,5,D,4.295,1585,1,NO,4780,4780,38240,47800,1800.76,2000,0,Ambulance,0,NO,246435,Jeep,Grand Cherokee,2009
271,12/5/2016,12/5/2017,12/5/2018,3/9/1960,7/1/1979,1,2,1,1,1,1,12/5/2017,0,607.1,0,0,0,0,3,1,1,2010,150,1798,31800,5,D,4.295,1585,0,NO,640,640,2560,3840,1187.01,500,7000000,Police,1,?,582480,Chevrolet,Tahoe,2014
272,1/4/2018,1/4/2018,1/4/2019,6/27/1963,4/21/1989,1,1,1,1,1,0,,0,276.29,155.15,2,2,2.21,3,0,0,2002,75,1974,13450.65,5,D,4.12,1225,0,NO,14000,7000,56000,77000,1559.34,1000,0,Fire,2,?,345539,Accura,RSX,2004
273,1/12/2012,1/12/2016,1/12/2017,7/2/1963,12/1/1985,1,6,1,1,1,0,1/12/2017,0,292.17,0,0,0,0,2,1,0,2005,94,2476,15416,5,D,4.82,1689,1,YES,16020,16020,56070,88110,1137.02,2000,0,Ambulance,3,?,924318,Audi,A5,2003
273,1/12/2012,1/12/2017,1/12/2018,7/2/1963,12/1/1985,1,6,1,1,1,1,1/12/2017,0,296.56,0,0,0,0,2,1,0,2005,94,2476,15416,5,D,4.82,1689,0,NO,4340,4340,39060,47740,1281.72,1000,0,Fire,2,YES,726880,Honda,Civic,2005
274,10/7/2010,10/7/2016,10/7/2017,2/27/1964,3/1/1983,1,7,1,3,1,1,10/7/2016,1,307.06,0,0,13,2.16,3,1,0,2002,112,1991,14700,5,D,4.495,1357,2,YES,5360,10720,42880,58960,796.35,1000,0,Fire,1,YES,190588,Ford,F150,2004
275,11/8/2013,11/8/2015,11/8/2016,2/26/1965,10/26/1983,0,6,1,2,1,0,,0,271.7,363.04,1,7,0.59,3,0,0,1997,90,1753,16894.45,4,D,4.48,1386,1,NO,480,240,1440,2160,1270.02,500,0,Police,2,?,246705,Toyota,Corolla,2004
275,11/8/2013,11/8/2016,11/8/2017,2/26/1965,10/26/1983,0,6,1,2,1,0,,0,272.79,0,0,7,0.59,3,0,0,1997,90,1753,16894.45,4,D,4.48,1386,1,YES,530,1060,5300,6890,1383.13,1000,0,Police,1,?,619589,Jeep,Grand Cherokee,1997
275,11/8/2013,11/8/2017,11/8/2018,2/26/1965,10/26/1983,0,6,1,2,1,0,,0,266.26,0,0,7,0.59,3,0,0,1997,90,1753,16894.45,4,D,4.48,1386,2,NO,7170,14340,57360,78870,1290.74,2000,5000000,Ambulance,0,YES,164988,Suburu,Legacy,2013
275,11/8/2013,11/8/2018,11/8/2019,2/26/1965,10/26/1983,0,6,1,2,1,0,,0,282.97,0,0,7,0.59,3,0,0,1997,90,1753,16894.45,4,D,4.48,1386,1,NO,300,300,2100,2700,1216.68,1000,0,Police,1,NO,729534,Ford,F150,2013
276,6/13/2017,6/13/2017,6/13/2018,5/11/1994,7/22/2013,1,5,2,2,1,0,,0,72.39,0,0,0,0,1,0,0,2008,80,696,9119,0,P,,161,0,?,6330,6330,63300,75960,1251.16,500,0,Ambulance,1,NO,505014,Jeep,Grand Cherokee,2010
276,6/13/2017,6/13/2018,6/13/2019,5/11/1994,7/22/2013,1,5,1,2,1,0,,0,366.91,0,0,0,0,1,0,0,2008,80,696,9119,0,P,,161,1,YES,6870,13740,54960,75570,1586.41,2000,0,Police,3,?,920826,BMW,X5,2010
277,2/9/2018,2/9/2018,2/9/2019,5/25/1996,2/1/2018,1,1,2,2,1,0,,1,390.19,0,0,0,0,3,0,0,1999,100,1598,15280,5,P,4.11,1165,2,?,15040,15040,60160,90240,1526.11,2000,5000000,Police,3,YES,534982,Chevrolet,Malibu,1995
278,11/24/2018,11/24/2018,11/24/2019,5/25/1996,2/1/2018,1,1,2,2,1,0,,0,223.15,0,0,0,0,3,0,0,1999,100,1896,22100,5,P,4.081,1251,0,?,14720,7360,58880,80960,1028.44,1000,0,Ambulance,0,NO,110408,Accura,MDX,2000
279,2/2/2016,2/2/2016,2/2/2017,11/17/1968,10/1/1990,1,3,1,1,1,0,2/2/2018,0,330.07,100.37,2,2,1,3,1,0,2006,110,1560,23750,5,D,4.276,1318,1,NO,6590,13180,59310,79080,1555.94,1000,0,Other,3,YES,283052,Mercedes,C300,2012
279,2/2/2016,2/2/2017,2/2/2018,11/17/1968,10/1/1990,1,3,1,1,1,0,2/2/2018,0,336.67,882,1,2,1,3,1,0,2006,110,1560,23750,5,D,4.276,1318,0,NO,1240,620,4960,6820,1570.77,2000,0,None,3,NO,840806,Mercedes,ML350,2009
279,2/2/2016,2/2/2018,2/2/2019,11/17/1968,10/1/1990,1,3,1,1,1,1,2/2/2018,0,449.45,0,0,2,1,3,1,0,2006,110,1560,23750,5,D,4.276,1318,1,NO,5690,11380,45520,62590,1170.53,2000,0,Fire,2,YES,382394,Nissan,Pathfinder,2006
280,11/12/2013,11/12/2015,11/12/2016,6/23/1968,5/1/1989,0,9,2,2,1,1,11/12/2015,0,349.89,0,0,6,2,3,1,1,1999,90,1997,19379,5,D,4.188,1200,1,NO,6550,6550,39300,52400,1099.95,1000,0,Other,0,YES,876699,Accura,MDX,2005
281,9/27/2015,9/27/2016,9/27/2017,12/1/1969,2/2/1990,0,4,1,1,1,0,,0,250.37,0,0,0,0,3,0,1,2001,60,1124,9900,3,P,3.678,890,1,?,5780,11560,46240,63580,1472.43,2000,0,Ambulance,3,YES,871432,Volkswagen,Jetta,2004
281,9/27/2015,9/27/2017,9/27/2018,12/1/1969,2/2/1990,0,4,1,1,1,0,,0,250.37,0,0,0,0,3,0,1,2001,60,1124,9900,3,P,3.678,890,2,YES,6140,6140,49120,61400,1275.62,500,0,Police,1,NO,379882,Nissan,Ultima,1995
281,9/27/2015,9/27/2018,9/27/2019,12/1/1969,2/2/1990,0,4,1,1,1,0,,0,259.14,0,0,0,0,3,0,1,2001,60,1124,9900,3,P,3.678,890,1,YES,940,470,3290,4700,1292.3,1000,0,None,3,NO,852002,Dodge,Neon,2007
282,5/25/2018,5/25/2018,5/25/2019,12/13/1968,6/1/1987,0,1,1,1,1,0,,0,346.51,0,0,0,0,3,0,1,2008,100,1896,14980,3,D,3.916,1127,0,NO,13480,13480,47180,74140,1009.37,2000,0,Fire,2,YES,372891,BMW,X5,2015
283,9/11/2015,9/11/2016,9/11/2017,3/14/1968,12/31/1986,1,2,1,1,1,1,9/11/2016,0,289.56,0,0,0,0,3,0,0,2010,85,1390,16000,5,P,4.315,1205,2,?,6930,13860,62370,83160,1093.07,500,4000000,Other,2,NO,689034,Volkswagen,Jetta,2011
284,8/21/2018,8/21/2018,8/21/2019,12/7/1969,1/17/1989,0,4,2,2,1,0,,1,242.37,0,0,1,0,3,0,0,2003,115,1905,15938.84,4,D,4.167,1151,0,?,1660,830,8300,10790,1325.44,1000,7000000,Police,2,YES,743092,Mercedes,E400,2013
285,3/2/2018,3/2/2018,3/2/2019,1/15/1969,1/15/2002,0,1,1,1,1,0,,0,230.26,0,0,0,0,3,0,0,2000,60,1124,11075,5,P,3.718,825,1,YES,8740,8740,30590,48070,1017.18,2000,0,Police,3,NO,599174,Saab,92x,2014
286,3/18/2017,3/18/2017,3/18/2018,5/21/1969,6/28/1996,0,2,1,1,1,0,,1,297.79,0,0,0,0,3,1,0,2003,100,1896,20314.21,5,D,4.149,1316,0,YES,5670,11340,34020,51030,1221.17,1000,0,Ambulance,0,YES,421092,Suburu,Impreza,1996
286,3/18/2017,3/18/2018,3/18/2019,5/21/1969,6/28/1996,0,2,1,1,1,0,,1,305.24,0,0,0,0,3,1,0,2003,100,1896,20314.21,5,D,4.149,1316,0,YES,0,5410,37870,43280,1927.87,500,0,Fire,1,?,349658,Honda,Civic,1996
287,10/2/2015,10/2/2016,10/2/2017,7/2/1971,5/1/1990,0,4,1,2,1,0,10/2/2017,1,283.51,0,0,2,0,3,1,0,2015,90,1396,18950.54,5,D,4.31,1365,1,?,15280,7640,53480,76400,978.27,1000,0,Fire,3,NO,811042,Suburu,Forrestor,2003
287,10/2/2015,10/2/2017,10/2/2018,7/2/1971,5/1/1990,0,4,1,2,1,1,10/2/2017,1,299.53,0,0,2,0,3,1,0,2015,90,1396,18950.54,5,D,4.31,1365,0,?,13720,13720,48020,75460,1221.14,2000,0,Ambulance,2,?,505316,Audi,A5,2002
288,7/10/2015,7/10/2016,7/10/2017,1/10/1972,2/1/1990,1,2,1,1,1,1,7/10/2016,0,133.02,0,0,0,0,1,1,0,2001,95,1130,12100,0,P,,281,2,YES,13800,6900,48300,69000,1255.62,2000,0,Other,1,YES,116645,Ford,F150,1995
289,9/17/2015,9/17/2016,9/17/2017,2/29/1972,6/26/1992,1,3,1,1,1,0,9/17/2017,1,320.6,586.89,1,1,0.5,3,0,0,2003,83,1399,10150,5,P,3.88,995,1,?,1440,720,6480,8640,999.52,500,0,Police,2,NO,950880,Accura,TL,2008
289,9/17/2015,9/17/2017,9/17/2018,2/29/1972,6/26/1992,1,3,1,1,1,1,9/17/2017,1,351.07,0,0,1,0.5,3,0,0,2003,83,1399,10150,5,P,3.88,995,2,?,12220,12220,42770,67210,1380.89,500,0,Ambulance,1,?,788502,BMW,X6,1996
290,5/4/2011,5/4/2016,5/4/2017,3/5/1974,11/22/2001,0,16,1,2,1,1,5/4/2016,1,310.06,0,0,3,0,3,0,0,2010,70,1398,16270,5,D,3.85,1022,0,?,4250,4250,34000,42500,1010.77,500,0,Ambulance,3,NO,627486,Volkswagen,Jetta,1999
291,4/10/2014,4/10/2016,4/10/2017,3/14/1976,11/5/2001,1,4,1,1,1,0,4/10/2017,0,345.85,0,0,1,0.33,3,0,0,2006,130,1910,19295,5,D,4.03,1205,0,YES,14400,7200,64800,86400,1205.86,500,0,Fire,1,NO,498842,Accura,RSX,2001
291,4/10/2014,4/10/2017,4/10/2018,3/14/1976,11/5/2001,1,4,1,1,1,1,4/10/2017,0,352.76,0,0,1,0.33,3,0,0,2006,130,1910,19295,5,D,4.03,1205,2,YES,840,840,2940,4620,1526.61,1000,0,Police,2,?,550294,Dodge,RAM,2009
292,8/8/2018,8/8/2018,8/8/2019,11/28/1976,1/4/1995,1,1,1,1,1,0,,0,312.8,0,0,0,0,2,0,0,2018,120,1560,26100,5,D,4.384,1398,2,YES,630,1260,5040,6930,1496.44,1000,0,Police,2,NO,328387,Honda,CRV,2013
293,6/27/2008,6/27/2016,6/27/2017,3/8/1975,1/10/1994,1,10,1,1,1,0,6/27/2017,0,160.9,0,0,1,0,1,1,0,2005,5,49,2518.24,0,P,,90,1,YES,8340,8340,25020,41700,1256.2,500,0,Other,2,YES,540152,Saab,95,2013
293,6/27/2008,6/27/2017,6/27/2018,3/8/1975,1/10/1994,1,10,1,1,1,1,6/27/2017,0,162.5,0,0,1,0,1,1,0,2005,5,49,2518.24,0,P,,90,2,YES,14060,14060,49210,77330,1268.35,500,0,Other,1,NO,385932,Volkswagen,Jetta,2014
294,8/1/2018,8/1/2018,8/1/2019,12/15/1977,1/14/1998,0,1,1,1,1,0,,0,299.48,0,0,0,0,3,1,0,2010,130,1956,25800,5,D,4.83,1538,2,?,900,450,3600,4950,1421.59,2000,0,Police,3,YES,618682,Ford,F150,2011
295,6/2/2017,6/2/2017,6/2/2018,3/9/1977,7/1/1997,1,2,1,1,1,0,6/2/2018,0,232.01,0,0,0,0,3,1,0,2009,110,1560,27940,5,D,4.365,1350,0,NO,860,860,3440,5160,1500.04,500,6000000,Police,2,YES,550930,Accura,TL,2004
295,6/2/2017,6/2/2018,6/2/2019,3/9/1977,7/1/1997,1,2,1,1,1,1,6/2/2018,0,237.83,0,0,0,0,3,1,0,2009,110,1560,27940,5,D,4.365,1350,2,NO,2730,2730,19110,24570,1433.24,500,0,Fire,1,?,998192,Saab,95,2006
296,10/6/2017,10/6/2017,10/6/2018,6/3/1977,6/4/1995,1,2,1,1,1,0,,0,312.43,0,0,0,0,3,0,0,2014,120,1956,28109.99,5,D,4.842,1538,1,?,4880,9760,39040,53680,1231.25,2000,0,Ambulance,0,?,663938,Toyota,Camry,2011
296,10/6/2017,10/6/2018,10/6/2019,6/3/1977,6/4/1995,1,2,1,1,1,0,,0,318.68,0,0,0,0,3,0,0,2014,120,1956,28109.99,5,D,4.842,1538,1,YES,3900,3900,35100,42900,1135.43,500,0,Police,1,YES,756870,Chevrolet,Malibu,2010
297,1/18/2017,1/18/2017,1/18/2018,8/14/1975,10/1/2008,0,2,1,1,1,0,1/18/2018,0,333.72,927.74,2,2,2,2,0,1,2016,100,1560,24235.01,5,D,4.384,1374,0,NO,16820,8410,58870,84100,945.73,2000,5000000,Fire,0,NO,337158,Ford,Escape,2009
297,1/18/2017,1/18/2018,1/18/2019,8/14/1975,10/1/2008,0,2,1,1,1,1,1/18/2018,0,335.4,0,0,2,2,2,0,1,2016,100,1560,24235.01,5,D,4.384,1374,1,?,6840,6840,47880,61560,1118.76,2000,0,Fire,3,?,919875,Ford,Fusion,2008
298,2/26/2016,2/26/2016,2/26/2017,4/5/1985,4/15/2003,0,2,1,1,1,0,7/4/2017,1,404.9,996.11,1,1,0.74,3,0,0,2003,130,1896,16411,3,D,3.953,1192,0,YES,5530,5530,33180,44240,1231.98,2000,0,Police,0,?,315631,Dodge,RAM,1997
298,2/26/2016,2/26/2017,2/26/2018,4/5/1985,4/15/2003,0,2,1,1,1,1,7/4/2017,1,463.61,0,0,1,0.74,3,0,0,2003,130,1896,16411,3,D,3.953,1192,2,?,11540,5770,40390,57700,1005.47,2000,0,Ambulance,3,YES,113464,Jeep,Grand Cherokee,2002
299,12/22/2015,12/22/2015,12/22/2016,10/8/1986,7/15/2005,0,2,1,1,1,0,12/22/2016,1,255.16,3003.86,2,2,1.99,2,0,0,1996,75,2283,12573.17,6,D,4.49,1505,2,NO,16620,16620,74790,108030,1108.97,2000,0,Other,2,YES,556415,Saab,92x,2002
300,12/28/2017,12/28/2017,12/28/2018,5/22/1985,9/17/2003,0,4,2,2,1,0,,0,334.03,0,0,0,0,3,0,0,2017,136,2143,33297.45,5,D,4.393,1505,2,NO,10860,5430,38010,54300,1392.39,500,5000000,Fire,0,YES,250249,Toyota,Highlander,2010
301,12/3/2013,12/3/2015,12/3/2016,9/2/1976,1/14/1995,0,5,1,1,1,0,,0,303.14,0,0,0,0,3,0,0,2006,115,1753,19090,5,D,4.342,1406,1,?,5380,5380,21520,32280,1317.97,2000,0,Ambulance,2,?,403776,Ford,Fusion,2010
301,12/3/2013,12/3/2016,12/3/2017,9/2/1976,1/14/1995,0,5,1,1,1,0,,0,288.24,0,0,0,0,3,0,0,2006,115,1753,19090,5,D,4.342,1406,1,YES,16920,8460,59220,84600,1588.22,1000,0,Other,1,NO,396002,Chevrolet,Malibu,2007
301,12/3/2013,12/3/2017,12/3/2018,9/2/1976,1/14/1995,0,5,1,1,1,0,,0,260.82,0,0,0,0,3,0,0,2006,115,1753,19090,5,D,4.342,1406,1,NO,6970,6970,55760,69700,900.02,500,6000000,Other,3,YES,976908,BMW,3 Series,2008
302,5/8/2017,5/8/2017,5/8/2018,8/18/1981,7/10/2006,1,4,2,2,1,0,,0,132.67,143.57,2,4,1.28,3,0,0,2003,110,1997,22410,5,D,4.419,1421,0,NO,3640,7280,25480,36400,1744.64,1000,3000000,Ambulance,1,NO,509489,Volkswagen,Jetta,1998
302,5/8/2017,5/8/2018,5/8/2019,8/18/1981,7/10/2006,1,4,1,2,1,0,,0,262.59,0,0,4,1.28,3,0,0,2003,110,1997,22410,5,D,4.419,1421,0,NO,4690,4690,28140,37520,1260.56,1000,0,Police,2,YES,485295,Jeep,Wrangler,2010
303,3/14/2014,3/14/2016,3/14/2017,4/14/1940,5/11/1964,1,4,1,2,1,0,3/14/2017,0,451.41,0,0,4,0,2,1,0,2007,115,1995,27350,5,D,5.182,1724,2,NO,14380,14380,50330,79090,1021.14,2000,0,Ambulance,3,?,361829,Dodge,RAM,2014
303,3/14/2014,3/14/2017,3/14/2018,4/14/1940,5/11/1964,1,4,1,2,1,1,3/14/2017,0,453.66,0,0,4,0,2,1,0,2007,115,1995,27350,5,D,5.182,1724,0,NO,7530,15060,45180,67770,1285.09,2000,0,Other,2,YES,603632,Mercedes,ML350,2013
304,7/8/2010,7/15/2016,7/15/2017,8/29/1980,7/31/2000,0,9,1,1,1,0,,0,291.53,0,0,0,0,3,0,0,2005,75,1390,12705,5,P,3.916,1021,1,NO,9480,4740,33180,47400,1537.07,500,3000000,Other,0,NO,783494,Chevrolet,Silverado,2004
304,7/8/2010,7/15/2017,7/15/2018,8/29/1980,7/31/2000,0,9,1,1,1,0,,0,297.37,0,0,0,0,3,0,0,2005,75,1390,12705,5,P,3.916,1021,0,YES,7110,14220,49770,71100,1022.42,1000,0,Other,2,?,439049,Audi,A3,2008
304,7/8/2010,7/15/2018,7/15/2019,8/29/1980,7/31/2000,0,9,1,1,1,0,,0,294.4,0,0,0,0,3,0,0,2005,75,1390,12705,5,P,3.916,1021,2,?,13880,6940,48580,69400,1558.86,2000,0,Police,2,NO,502634,BMW,M5,2012
305,5/19/2016,5/19/2016,5/19/2017,9/2/1958,11/5/1976,1,1,1,1,1,1,11/19/2016,1,529.54,0,0,0,0,3,1,1,2006,110,1560,25390,4,D,4.676,1437,2,YES,5000,10000,40000,55000,1757.87,500,0,Other,1,?,378588,Saab,93,1996
306,10/21/2003,10/21/2016,10/21/2017,10/20/1956,10/26/1974,0,19,1,2,1,0,,0,242.7,0,0,2,0.07,2,0,0,1991,60,1769,10602.21,4,D,3.995,970,1,YES,7860,7860,35370,51090,973.5,1000,0,Police,3,YES,794731,Toyota,Highlander,2003
306,10/21/2003,10/21/2017,10/21/2018,10/20/1956,10/26/1974,0,19,1,2,1,0,,0,243.93,0,0,2,0.07,2,0,0,1991,60,1769,10602.21,4,D,3.995,970,2,?,6420,19260,38520,64200,1430.8,500,0,Fire,3,NO,641934,Honda,Civic,2007
306,10/21/2003,10/21/2018,10/21/2019,10/20/1956,10/26/1974,0,19,1,2,1,0,,0,235.59,0,0,2,0.07,2,0,0,1991,60,1769,10602.21,4,D,3.995,970,2,NO,12240,12240,42840,67320,1192.27,500,0,Other,0,YES,113516,Ford,Fusion,2006
307,10/15/2007,10/15/2016,10/15/2017,1/1/1980,1/1/1998,0,17,2,2,1,1,10/15/2017,0,74.69,0,0,0,0,4,0,0,2003,92,4400,42185,0,D,,4800,2,YES,6920,13840,55360,76120,1163.83,500,0,Other,0,?,425631,Audi,A5,1999
307,10/15/2007,10/15/2017,10/15/2018,1/1/1980,1/1/1998,0,17,2,2,1,1,10/15/2017,0,75.07,0,0,0,0,4,0,0,2003,92,4400,42185,0,D,,4800,2,YES,13080,13080,58860,85020,1003.15,1000,0,Ambulance,1,NO,542245,Ford,Fusion,2010
308,11/30/2015,11/30/2015,11/30/2016,6/29/1982,10/30/2003,1,3,1,1,1,0,11/30/2017,0,261.84,882,1,1,0.5,3,0,0,2010,70,1398,15717,5,D,3.85,947,0,NO,12380,12380,43330,68090,1153.54,2000,6000000,Fire,1,?,512894,Toyota,Corolla,2009
308,11/30/2015,11/30/2016,11/30/2017,6/29/1982,10/30/2003,1,3,1,1,1,0,11/30/2017,0,272.59,0,0,1,0.5,3,0,0,2010,70,1398,15717,5,D,3.85,947,1,?,670,670,4690,6030,1631.1,1000,0,Police,2,NO,633090,Nissan,Pathfinder,2007
308,11/30/2015,11/30/2017,11/30/2018,6/29/1982,10/30/2003,1,3,1,1,1,1,11/30/2017,0,295.75,0,0,1,0.5,3,0,0,2010,70,1398,15717,5,D,3.85,947,1,?,1020,510,3570,5100,1252.48,1000,0,None,3,NO,464234,Chevrolet,Malibu,2000
309,8/18/2016,8/18/2016,8/18/2017,7/11/1943,5/2/1963,0,3,1,1,1,0,8/18/2018,0,358.84,882,3,3,1.5,3,0,1,2000,109,1560,20860,5,D,4.333,1344,1,YES,510,510,3570,4590,1677.26,1000,0,Police,3,YES,290162,Volkswagen,Jetta,2013
309,8/18/2016,8/18/2017,8/18/2018,7/11/1943,5/2/1963,0,3,1,1,1,0,8/18/2018,0,360.63,933.95,2,3,1.5,3,0,1,2000,109,1560,20860,5,D,4.333,1344,1,?,7240,14480,50680,72400,979.73,1000,0,Other,2,NO,638155,Chevrolet,Tahoe,1999
310,2/20/2006,2/20/2016,2/20/2017,7/20/1960,9/12/1978,0,13,4,4,1,0,2/20/2018,0,75.25,0,0,0,0,4,0,0,2001,148,6788,66423.86,0,D,5.1,5455,2,NO,14180,7090,49630,70900,989.24,500,0,Fire,3,NO,911429,Mercedes,ML350,2002
310,2/20/2006,2/20/2017,2/20/2018,7/20/1960,9/12/1978,0,13,4,4,1,3,2/20/2018,0,76.76,0,0,0,0,4,0,0,2001,148,6788,66423.86,0,D,5.1,5455,2,?,6510,6510,52080,65100,1389.86,1000,0,Other,3,YES,106186,Saab,93,2011
310,2/20/2006,2/20/2018,2/20/2019,7/20/1960,9/12/1978,0,13,4,4,1,1,2/20/2018,0,77.53,0,0,0,0,4,0,0,2001,148,6788,66423.86,0,D,5.1,5455,2,?,0,14280,49980,64260,1233.85,500,0,Ambulance,1,YES,311783,Ford,Escape,1999
